wallet,weather_date,condition_id,asset,outcome,temperature_bucket,event_slug,buy_count,sell_count,buy_shares,sell_shares,sold_share_ratio,buy_usd_weighted_price,sell_usd_weighted_price,sell_minus_buy_price,first_buy_to_first_sell_seconds,last_buy_to_first_sell_seconds,buy_after_sell,same_hour_two_way
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0x12242a98886a0aa8c5514c499bddfe69e383fe91844fb83c5defa6209c6baf60,17522840185897641336643228113352226328305155302775230896171174590090907549420,YES,33°C,highest-temperature-in-beijing-on-june-24-2026,15,4,213.990804,213.98092300000002,0.9999538251185786,0.12730641920481778,0.0376583944354703,-0.08964802476934747,85593,33558,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0x39697ec2b5df78c1bb3cb7fbd66b5040af4a5eeea75c1a62ac98269405bac924,51550351078565047033820521302938845586982010183112226465482367956272557410425,YES,27°C or below,highest-temperature-in-beijing-on-june-24-2026,9,2,83.0,83.0,1.0,0.015042891566265062,0.027648192771084337,0.012605301204819275,19389,11219,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0x4a384ac48235973c088ec560dcc095383efb17048eabbe42b249b9958b7dae00,59233424400488000199180957635518561489086765531100120167065347754083108503765,NO,30°C,highest-temperature-in-beijing-on-june-24-2026,9,18,113.068215,113.060838,0.9999347562000516,0.733069129993783,0.6601940541074002,-0.07287507588638287,85128,20349,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0x4aebdcf958aebf03cf271a0d03b4fe7c91ec71b377f4e202d31661ad96021275,93728228223828532285080156250372142269080748555231072564513932083310712692494,NO,29°C,highest-temperature-in-beijing-on-june-24-2026,5,13,93.02666500000001,93.025649,0.9999890784002629,0.7900000069872439,0.7024546208755823,-0.08754538611166163,13392,13008,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0x7f0ed089fc2a649f5bfe9d0ab19140bbbf5981574619bdcb9c2bb3056e058ae0,103549160136814099239422823912548086672372849837169645781991228581722234393038,YES,34°C,highest-temperature-in-beijing-on-june-24-2026,3,0,518.1600000000001,0,0.0,0.01377821522309711,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0xaea4b2db105d84864a15fc91327f254a501c5fb2c13e1fe629e09e23bcf2e0fb,25281441373891362670975838170590095478873651916792558247568163672465727006475,YES,32°C,highest-temperature-in-beijing-on-june-24-2026,15,20,407.893918,407.881265,0.9999689796796627,0.1787595249213792,0.08239652046778859,-0.09636300445359061,41439,-66606,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0xf68b529e5fbffb3646f3c4e76b95b9a4e1fb347e1ffb7c5e832e4a69edcd2b94,10364422476149893977448622476542347555132871331004606515359031485212981061419,NO,31°C,highest-temperature-in-beijing-on-june-24-2026,1,3,30.48,30.479314000000002,0.9999774934383203,0.67,0.7299999927819897,0.05999999278198964,39417,39417,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0xf68b529e5fbffb3646f3c4e76b95b9a4e1fb347e1ffb7c5e832e4a69edcd2b94,11718975900630465715072928133744572107352384949572512111198282326222165024761,YES,31°C,highest-temperature-in-beijing-on-june-24-2026,29,19,344.244376,344.234757,0.9999720576408198,0.21870185033901615,0.16529503730502149,-0.053406813033994666,22455,-56029,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-24,0xfd22f54eb5d8699404a66e25bcf284bd2e46ecd41a64e9e72ab718df933d0f47,40588848015408670461209001808416979233735966653179863630365076731105461152272,YES,28°C,highest-temperature-in-beijing-on-june-24-2026,11,9,113.288725,113.284329,0.9999611964915308,0.08863656114057246,0.10855966671259536,0.019923105572022898,7701,-7971,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-25,0x0e424536cd4068ce07c92daebaf9d4b7ffc4731c10d774467ca73820e3ae0a4f,20038981788825209791961636892651941246989971703849643816146887886934676409026,NO,31°C,highest-temperature-in-beijing-on-june-25-2026,11,11,112.524969,112.516665,0.9999262030456547,0.6854707598275366,0.6247909942940452,-0.060679765533491414,133884,29398,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-25,0x50ef793a30a86b3c8da375ecc84574c2b5e4138d54154651356ede44822203d4,71593365084851301084141402657110990223995017306898071946016596441137489130352,YES,35°C,highest-temperature-in-beijing-on-june-25-2026,8,2,294.83,118.50999999999999,0.40196045178577483,0.024951395719567213,0.03600000000000001,0.011048604280432799,4986,-77660,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-25,0x8543dd1f418ffce7e7c9bf5d9d5aec30e1380ba44b690d986262ff8e7b6d3cf4,13000624729863730801166381195482613092971882528648268886212302973393568151003,YES,33°C,highest-temperature-in-beijing-on-june-25-2026,23,23,272.880452,249.416449,0.9140136172157909,0.2671073118861588,0.20683075317137564,-0.060276558714783185,24456,-37660,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-25,0x9c597a9862bf9635a86a2379319d1af2bd66c1007959e931b62438b8162c33f7,68473945240711230733276018128253185397901122848553194086203781536195971007149,NO,32°C,highest-temperature-in-beijing-on-june-25-2026,20,33,184.013332,183.99051500000002,0.9998760035495691,0.6271324569026336,0.6271398881621697,7.431259536061496e-06,39873,-69948,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-25,0xc16bf4c0fc1cd33a7e99ecfe52b1ce59832d05159e1d830da508931cdeca24ed,31040679987023912550868129281276681408914436128023641394411700918613893720133,YES,30°C,highest-temperature-in-beijing-on-june-25-2026,2,8,112.85,112.846664,0.9999704386353567,0.05177226406734604,0.09145505621681471,0.039682792149468675,3864,3801,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-25,0xea19508457ad28d401d6495f4d6b723bc13ffe1d97aa7f474e74e6437b8668f0,8409477226974814966483497250682658097040355349477007380573303169236969488146,YES,34°C,highest-temperature-in-beijing-on-june-25-2026,7,2,253.927815,66.96000000000001,0.2636969880593822,0.10719312494379554,0.10020609318996414,-0.006987031753831405,37884,-7853,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-26,0x2739f9b504a6830cc4c135d665c299373f055d82d08562b32dc361755b93a22e,72827222896731560750180909249217791158966151184026252289242202608861465216137,NO,32°C,highest-temperature-in-beijing-on-june-26-2026,1,2,8.363635,8.36,0.9995653803639206,0.7800000836956658,0.9840000000000001,0.20399991630433434,97092,97092,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-26,0x4ee0f00d2d28fddab08692f29615a5fdd85d9c2c3502312f90c221570e786b38,53739068914828904428402276881146403295430766814908764047024571565715281790411,YES,33°C,highest-temperature-in-beijing-on-june-26-2026,3,3,153.20000000000002,153.20000000000002,1.0,0.7939303524804177,0.7951077023498693,0.001177349869451616,60,60,False,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-26,0x4ee0f00d2d28fddab08692f29615a5fdd85d9c2c3502312f90c221570e786b38,71942423259471552661339474654428762010428754333350167654171399002063191019140,NO,33°C,highest-temperature-in-beijing-on-june-26-2026,5,3,108.08,108.08,1.0,0.717779422649889,0.9649574389341228,0.24717801628423375,97712,78089,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-26,0x74b53ff08d1ea1798577815243d8b5661874d1393fee933994dc59a0e94d1783,48240484012774334087684415198975158462572743225366532280550041556940196784385,YES,36°C,highest-temperature-in-beijing-on-june-26-2026,9,0,141.8,0,0.0,0.025001692524682647,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-26,0x75d5fefcf62523f028fd864c8202f068b0f1380daf6a2ca8d128c6a1317a4b1b,17669823622989889186062253385534535677172566528713180896556824944656035832439,YES,34°C,highest-temperature-in-beijing-on-june-26-2026,15,15,170.81,170.804024,0.9999650137579766,0.2867097945085182,0.3268347647359877,0.040124970227469525,73086,-60981,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-26,0xaa4f350679e73d2ea4abd41b90ba8aa4c141980f50cdb44f8489af3262e0228b,46110731914379552483531906687679219223076440442306276826585807068860462913649,YES,37°C,highest-temperature-in-beijing-on-june-26-2026,9,0,183.87,0,0.0,0.011804427040844074,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-26,0xbfc4c1a5050d116796fc04fa494ddde97aa572cb806b3f79fdc74a8e9d74a754,12619498893272534102249511598676177513714012284495610455274398824118369854383,YES,35°C,highest-temperature-in-beijing-on-june-26-2026,25,17,457.812232,236.710517,0.517047165747201,0.14736357677747677,0.18708164960832727,0.03971807283085049,125413,-27959,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-27,0x1528838f16217a0976609f9e9f760052b3a02a0f4c8a3cc5271d1d68020484ed,9777710985729379162507054260728696013905516830925267245367258168886754034437,YES,38°C,highest-temperature-in-beijing-on-june-27-2026,1,0,81.529842,0,0.0,0.019000000024530894,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-27,0x43c858848a6b978bd3c9852d00ae8d29a220eddf29e4963ab85316202f625e02,84865878552829819730454814370378207066802402481312405313516565468441562654763,NO,33°C,highest-temperature-in-beijing-on-june-27-2026,6,4,85.0,85.0,1.0,0.8,0.9939199999999999,0.19391999999999987,69520,57673,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-27,0x764685b7a82b172d7acdd4c325fc4ebf6cf9f164be713f51544c2509159155d0,109125465438927441818520823143559546200193044792230900449250171468485376935999,NO,34°C,highest-temperature-in-beijing-on-june-27-2026,10,11,109.692588,109.686665,0.9999460036442936,0.7245165097207844,0.8790238813441907,0.15450737162340633,56754,22781,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-27,0x80c59c73ed2c1b668bcc14e7fb3922412ed9f896b696545c95a30f161ba7f85d,26214124781656569812384539593532145050358733222260223591683741696289134725959,YES,37°C,highest-temperature-in-beijing-on-june-27-2026,8,0,240.284301,0,0.0,0.056293265701116285,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-27,0x83a20b68c4a7a48f68babcf60a2205bcfbe020833c2f8de0a4a10c8770d55b22,45011205721451044635616272904990253504846651750815209776234228372366699661251,NO,35°C,highest-temperature-in-beijing-on-june-27-2026,11,14,161.50318000000001,161.496125,0.9999563166496164,0.6371501849065758,0.6020918272806854,-0.03505835762589038,50117,-11649,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-27,0x85b2b08582ee3c3dfc0d79ff7440b10342250db82e0914512e110314cac6c2d2,45031328141914270498944949292051097339954748633947688508515194482523063320476,YES,36°C,highest-temperature-in-beijing-on-june-27-2026,26,22,426.272774,318.774703,0.7478185857584232,0.1668766769514583,0.23091038688851043,0.06403370993705212,105999,-48166,True,2
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0x10e3b1b0e1e062e29b0eec16568d3c8b3f21f465c0f96e588ee280b35c35264f,43293199251797360437328165210268099210815959800091984684253133844021944914859,YES,27°C or below,highest-temperature-in-beijing-on-june-28-2026,32,0,1029.679365,0,0.0,0.010541290200566465,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0x5002d8d565152bfe719ffb184ad91d341244b0285d2b09a60ca9b2c17925e66d,76708666379256474338499079274134822408460449409732114893542239972860571257117,YES,33°C,highest-temperature-in-beijing-on-june-28-2026,7,3,55.32777,55.32,0.9998595641935325,0.09574354795069456,0.14763195950831526,0.051888411557620695,17835,2925,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0x64872869b0f9803cae74fb7f6fde10c9492a4ac42db5f4127ab23c647b2ff852,7695743497062951893993229113326922631043714064076472518544675289642540773179,NO,32°C,highest-temperature-in-beijing-on-june-28-2026,8,5,117.697141,117.69,0.9999393273282653,0.6782487775127859,0.8240504715778741,0.14580169406508825,80217,-29187,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0xa289110c77ba2c374c97aba0be50e673ce6a9b8999b782d50eb4734fae9bff05,31981304089168379291121302205733187643582935393994115799574360734055295603212,YES,28°C,highest-temperature-in-beijing-on-june-28-2026,55,0,2153.114318,0,0.0,0.008211209155128567,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0xa4c9ae595ad5f8d2ccdd84b8b0223444ac8c90779c52f68ddd0fc05512d25dd4,29329967117099186641146629857598389051658525818997797200333106882046437235416,YES,30°C,highest-temperature-in-beijing-on-june-28-2026,1,0,5.66,0,0.0,0.09,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0xa673ee0a485586047b17910bb45a2595bbcd9c602c0e95368efde1f586b6386a,67040241802729940583850342824801355535577574283930360181232337922019715149581,YES,36°C,highest-temperature-in-beijing-on-june-28-2026,2,0,38.266333,0,0.0,0.006000000052265264,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0xb42b3d88731ea9f680fcb137d2901fd286848170591af7279435365b2839017b,68422868500693637488402320531584677206861901749573990536350395279982069291856,NO,31°C,highest-temperature-in-beijing-on-june-28-2026,13,12,166.821721,166.818822,0.9999826221670499,0.7007308778453377,0.8454501495041129,0.14471927165877518,88003,-52809,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0xb42b3d88731ea9f680fcb137d2901fd286848170591af7279435365b2839017b,94480682996655368230265185641570103471625082401500999697645795648160796924436,YES,31°C,highest-temperature-in-beijing-on-june-28-2026,2,1,28.0,28.0,1.0,0.13,0.13,0.0,3431,3431,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0xba3a70a96f0b8a654d8dffa4add8efaeb52b360722fb8799943da6d4bf28e784,73520135873025281741665055044979131559280293099202385840841939229787191467896,YES,34°C,highest-temperature-in-beijing-on-june-28-2026,10,0,148.12462100000002,0,0.0,0.021564612138315613,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0xed1f63c2a297098fa9da5a9105ff2166f602b3c53a4498a53d107065c711bc6a,79937635628008629020287795311560239083684302809526732772172581452018009580245,YES,29°C,highest-temperature-in-beijing-on-june-28-2026,6,0,349.994697,0,0.0,0.055110580718313,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-28,0xf9952cec7cc3e90cf203070b0843469e860db57df1c7ad1c816de3089dd94aeb,11992227012042487761934079605302479062020809322296514242724634681118992898346,YES,35°C,highest-temperature-in-beijing-on-june-28-2026,3,0,462.37,0,0.0,0.04903624802647231,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0x2d480c876f8a0bd9f16ef95a46237c8655d430fe403fc83e972f6067d6a980cc,35781576126055860857538030002597806500238898817237104395853217012764577108379,YES,32°C,highest-temperature-in-beijing-on-june-29-2026,58,0,1842.932153,0,0.0,0.01192189195040866,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0x364584628f27f83e92fbbb30f7c058e4e5cd3a6d754c5e5f50d4d3ef4ae8b992,108767903896108640893988051095372301802837883381508141096829997523760298855796,YES,27°C,highest-temperature-in-beijing-on-june-29-2026,2,0,33.35,0,0.0,0.10263178410794602,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0x364584628f27f83e92fbbb30f7c058e4e5cd3a6d754c5e5f50d4d3ef4ae8b992,54489886355015193597415619909685919900148952440723383224927369019453449132525,NO,27°C,highest-temperature-in-beijing-on-june-29-2026,12,3,91.076915,91.07111,0.9999362626632666,0.730118274208124,0.9041198575486782,0.17400158334055416,105883,71059,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0x3cc4a0a1fe88ad8ac20cfddd7117fcda7ef99e5ca6cb58bd159e326ae27ad2d3,15825109858846815117127826151686182146977667557149280262816232578052522662037,NO,28°C,highest-temperature-in-beijing-on-june-29-2026,10,21,292.140103,292.114699,0.9999130417229981,0.6910924037019319,0.6880731907297826,-0.0030192129721493544,31246,-67859,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0x7ffa02bb629bba6c6ed9530bc2ad0984b764caa2bc7cd38b4c790fb958b52481,83566002544200362185562460562778621571933579575146344444697421703471900614985,YES,33°C or higher,highest-temperature-in-beijing-on-june-29-2026,6,0,542.969749,0,0.0,0.015239057084191258,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0x8b332b721ae4ba8a4ecc595e7b0e95515e4efa8cd274a847e4ffdf3d5e5a5688,79776554663508149456711538052801515520845682696416793241543713538399123348938,YES,26°C,highest-temperature-in-beijing-on-june-29-2026,1,0,36.0,0,0.0,0.04192,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0xdcfbeed7654a1ac9322d1ef1bc591d5992d67ceac01cb82a9562d91ac27830b1,47705450032085324944093257026246613486787246411559032009933227800758538426224,YES,31°C,highest-temperature-in-beijing-on-june-29-2026,19,0,860.27,0,0.0,0.021451881386076465,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0xe47f939b7182faea7ae25e8514eaaf8e6fc4fed18146475205d21ec7f0a46173,1763735762568450642527358423403922147282257493262328448069296696502797371590,YES,30°C,highest-temperature-in-beijing-on-june-29-2026,9,0,234.999975,0,0.0,0.0537243844387643,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0xfd8c5c3ff6a609c38cb12aaa50052e92b7c0e9342c37038c3a225d9884ab94fa,1800446057071802619948908345413005568923057470305768033859465736379668663382,YES,29°C,highest-temperature-in-beijing-on-june-29-2026,5,8,168.031857,168.024924,0.999958739966791,0.1465737535710267,0.2164768007870071,0.0699030472159804,7424,-55218,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-29,0xfd8c5c3ff6a609c38cb12aaa50052e92b7c0e9342c37038c3a225d9884ab94fa,52644310152575953775188827938685527615265475074289172454699772203614430565638,NO,29°C,highest-temperature-in-beijing-on-june-29-2026,8,20,209.96999300000002,209.966403,0.9999829023188089,0.7000000138114972,0.6936695248334563,-0.0063304889780408935,3588,1521,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-30,0x1a395a4052b9a042ba539e59ee0f04ba99e143175e60d2e89dd3c66fb9cb345b,42901049381708803178907873020329734067849882721922206251254772423711282099208,YES,28°C,highest-temperature-in-beijing-on-june-30-2026,2,0,20.0,0,0.0,0.2,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-30,0x343e67d5b603958e16020a9b97e4dd441662cd1ede0bbf23fcdfaa1cca069199,101327604660363478165747299662132031244788579714289952251498871531003610683140,YES,30°C,highest-temperature-in-beijing-on-june-30-2026,11,0,1078.6299999999999,0,0.0,0.039945393693852395,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-30,0x46464d11db478f97996ca21ba06a7119b2025f29dedaf360e85becf1485dc05e,5729278553782171043591846076773397517684613532795282038854990252202879946824,YES,27°C,highest-temperature-in-beijing-on-june-30-2026,2,3,14.102559,14.096152,0.9995456852901662,0.22000000141818235,0.25999996311049994,0.03999996169231759,36400,35004,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-30,0x46464d11db478f97996ca21ba06a7119b2025f29dedaf360e85becf1485dc05e,69181562280619846046728001113857252843522070694509378665295100594044059265373,NO,27°C,highest-temperature-in-beijing-on-june-30-2026,4,3,36.822938,36.82,0.9999202127760691,0.6600000249844268,0.6801928299837045,0.02019280499927767,28541,20489,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-30,0x97c167349cf5a080b5c6a037f54aa8416262064eb8390a84abaa9b8e28008c04,13861962318502077357187342853370896970597190219944768338725655517013161186850,YES,29°C,highest-temperature-in-beijing-on-june-30-2026,5,0,490.2809,0,0.0,0.05893504519551955,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-06-30,0xaa483587761048d1b5062763e6e2026f5ae893fb1b35c392c6aea098662546f0,53383466270337193535965538157069460620517866055550731243844158975886483783818,NO,26°C,highest-temperature-in-beijing-on-june-30-2026,8,22,230.556152,230.537101,0.999917369370391,0.735887338196033,0.77892535397155,0.043038015775517025,72895,23181,False,0
