actual_entry_state_pnl_if_only_this_bucket_wins,actual_net_state_pnl_if_only_this_bucket_wins,asset,authoritative_position_pnl,basket_buy_budget_usd,basket_key,basket_sell_usd,bucket_count,bucket_high,bucket_kind,bucket_label,bucket_low,city,closed_cur_price,entry_price,entry_shares,equal_dollar_basket_state_pnl,equal_payout_basket_state_pnl,ex_post_single_this_bucket_state_pnl,main_bucket_label,net_shares_after_sells,observed_winner,single_main_bucket_state_pnl,state_model_note,state_model_valid,unit,weather_date,weather_metric
970.5640120058597,970.5640120058597,109244614563953030458592152321019933682990747890041068558979401802186250386134,nan,34.425987994140336,Buenos Aires|2026-07-07|high|C,0.0,3,,above,20°C or higher,20.0,Buenos Aires,nan,0.006996049711369266,1004.99,1605.8324156492154,164.45548353647445,4886.349222935927,18°C,1004.99,False,-34.425987994140336,non_overlapping_yes_buckets,True,C,2026-07-07,high
27.993199997387997,27.993199997387997,109429521014435327995994537870774484690570713059169423040701519618633496359173,nan,22.006800002612003,Qingdao|2026-05-08|high|C,0.0,2,24.0,exact,24°C,24.0,Qingdao,nan,0.0684,50.0,138.86162106911314,37.22116224096534,299.7300421408383,25°C,50.0,False,-22.006800002612003,non_overlapping_yes_buckets,True,C,2026-05-08,high
39.303199997388,39.303199997388,71875943591418093000653642969559613262648566151170424240292931618829505603931,42.72326,22.006800002612003,Qingdao|2026-05-08|high|C,0.0,2,25.0,exact,25°C,25.0,Qingdao,1.0,0.3031609852,61.31,14.28876749611112,37.22116224096534,50.584334994834244,25°C,61.31,True,50.584334994834244,non_overlapping_yes_buckets,True,C,2026-05-08,high
71.32499999835,-11.93660000165,51393900487475967131207562324505962948833646170857119747704943582238544325318,-6.0066,28.67500000165,Warsaw|2026-05-21|high|C,16.738400000000002,2,24.0,exact,24°C,24.0,Warsaw,1.0,0.22745,100.0,34.360832052977386,55.02425766132957,97.39666410760478,24°C,0.0,True,97.39666410760478,non_overlapping_yes_buckets,True,C,2026-05-21,high
22.82499999835,39.56339999834999,109431718014523047340696357762881839281009966345687115865341442399530195782584,nan,28.67500000165,Warsaw|2026-05-21|high|C,16.738400000000002,2,25.0,exact,25°C,25.0,Warsaw,nan,0.11514563110000002,51.5,95.84123099953644,55.02425766132957,220.35746200072288,24°C,51.5,False,-28.67500000165,non_overlapping_yes_buckets,True,C,2026-05-21,high
135.5424000007,168.37939999859998,66190869002704856322962274194738014820370536615555082978251660593378232942211,nan,64.4575999993,Beijing|2026-05-05|high|C,32.8369999979,5,28.0,below,28°C or below,,Beijing,nan,0.035,200.0,303.8715428538428,28.34282903461913,1777.188114266414,29°C,200.0,False,-64.4575999993,non_overlapping_yes_buckets,True,C,2026-05-05,high
67.0424000007,34.12939999859999,114568909488348714429527508395395101957456873722149399672863820148055315746514,nan,64.4575999993,Beijing|2026-05-05|high|C,32.8369999979,5,29.0,exact,29°C,29.0,Beijing,nan,0.2171102662,131.5,-5.079845895380991,28.34282903461913,232.4311705202951,29°C,65.75,False,232.4311705202951,non_overlapping_yes_buckets,True,C,2026-05-05,high
-38.3775999993,-5.540600001399994,109432169913985954432800249369363555360624717090138304021524096956655985463170,16.952,64.4575999993,Beijing|2026-05-05|high|C,32.8369999979,5,30.0,exact,30°C,30.0,Beijing,1.0,0.35,26.080000000000002,-27.624685713985713,28.34282903461913,119.70697142727145,29°C,26.080000000000002,True,-64.4575999993,non_overlapping_yes_buckets,True,C,2026-05-05,high
142.8624000007,175.69939999859997,97330453251716628920627675634974144566478742357841376116445358421286248581493,nan,64.4575999993,Beijing|2026-05-05|high|C,32.8369999979,5,31.0,exact,31°C,31.0,Beijing,nan,0.08188693806675672,207.32,92.97312465852566,28.34282903461913,722.6960232898283,29°C,207.32,False,-64.4575999993,non_overlapping_yes_buckets,True,C,2026-05-05,high
200.3124000007,233.14939999860002,84479913872251581844208708196549894663815216287929663537737185244740695967649,nan,64.4575999993,Beijing|2026-05-05|high|C,32.8369999979,5,32.0,exact,32°C,32.0,Beijing,nan,0.010585791418967407,264.77,1153.3559284971368,28.34282903461913,6024.610042482884,29°C,264.77,False,-64.4575999993,non_overlapping_yes_buckets,True,C,2026-05-05,high
