event_key,weather_date,timestamp_cst,temperature_bucket,bucket_kind,outcome,price_decimal,price_cents,shares,trade_usd,event_total_yes_buy_usd,fill_share_of_event_yes_buy_usd,bucket_total_yes_buy_usd,bucket_share_of_event_yes_buy_usd,bucket_is_event_dominant_yes,is_event_dominant_yes_bucket,same_event_bought_other_yes_bucket,other_yes_buckets_in_event,same_event_bought_no,no_buys_present_in_event,transaction_hash,later_buy_same_yes_asset,bought_more_expensive_adjacent_yes,threshold_ge_30c,threshold_ge_40c,threshold_ge_50c,threshold_ge_55c,threshold_ge_60c,threshold_ge_70c,threshold_ge_80c,entry_timeline_status,strict_pnl_status,strict_event_pnl,entry_path_completeness,strict_pnl_available,strict_pnl,strict_pnl_note
2026-06-28__beijing__high,2026-06-28,2026-06-28T05:35:38+08:00,27°C or below,below,YES,0.006,0.6,1.1,0.0066,16.96679,0.0003889952,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x041ff95a46b16f306ea9afe6fd0cdd10c41f8da15478f2421a78774b189f6c4c,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:01:22+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x93a9545b67e87faec30983441a2fae2d4be4abc24b7bac01c5c94a56c3f65935,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:02:32+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xfeaeae581653ced2c70c93d7d9f391e2e639d47ac0ce1e89df2ab60cc6cddfd8,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:03:40+08:00,27°C or below,below,YES,0.006,0.6,10.0,0.06,16.96679,0.0035363201,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x7e035c165b3e234cd743bbabd15b343af7f14569e92954040ce568b86240767b,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:03:40+08:00,27°C or below,below,YES,0.006,0.6,30.0,0.18,16.96679,0.0106089602,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x8a3b96f62cecd34222dfa17b58c5e0adf68014f51622853d66bbd8fde1822cd6,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:03:40+08:00,27°C or below,below,YES,0.006,0.6,20.0,0.12,16.96679,0.0070726401,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xabc8e76ce65f42384897904a950ec879057046216f69494b4cde09f0f75620ce,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:03:41+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xc048a9f3682eff1b3ea321b9ca962dfc0f50cb072f1d1043c45212fb751f4d15,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:11:07+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xb8aa05cce3a3c4e6ac527dc36c33bbf04c50d8bfebc89b421400eb41fb2ba2ad,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:14:07+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x3d2bc878e54117c9f7f5ec38b81c7ccf27afc0f22dd725a7369b1650d30a1d9e,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:17:16+08:00,27°C or below,below,YES,0.006,0.6,10.0,0.06,16.96679,0.0035363201,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x0ea6f6e69f9cc9d86f17b02db02bd1f92b60dc179a38c63014e602881c4f197e,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:17:17+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x0800eeddeac6831e7e131e915865fb1db9840f5569a27844d35b021df343873b,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:17:17+08:00,27°C or below,below,YES,0.006,0.6,30.0,0.18,16.96679,0.0106089602,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x2f9a2afeb2322dcbcef07d036d1e102ff6e4adde67410fe3962c27bc525f00e2,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:45:16+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x1672e4be2b6ba5fedabeff5c14e83bd2a393302094ae6e407946665f71000ff7,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:45:16+08:00,27°C or below,below,YES,0.006,0.6,12.0,0.072,16.96679,0.0042435841,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xfdfc9cc236928063ab7bf42c705fa42757c9bbd968f4ab08455412ddfa3c5a55,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:49:22+08:00,27°C or below,below,YES,0.006,0.6,19.0,0.114,16.96679,0.0067190081,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xf146e2d375127f41bcf1b7665a56e66693489ba51d2c85c184e3c4fab2df3e1e,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T06:53:17+08:00,27°C or below,below,YES,0.006,0.6,8.0,0.048,16.96679,0.0028290561,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x8cf50df02ff9d4890240a1989ee2508f4c5f2809a67d7b7e1d1a34af450a0543,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T16:18:11+08:00,35°C,exact,YES,0.043639842,4.3639842,48.09,2.19899,16.96679,0.1296055412,7.77781,0.4584137601,true,true,true,"[""27°C or below"", ""28°C""]",true,true,0x6579a96d9bd23f912d6d9b6b88e6e1349e78300277043f6e22720e1a2d4bf9be,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T16:26:58+08:00,35°C,exact,YES,0.013,1.3,27.77,0.37882,16.96679,0.0223271461,7.77781,0.4584137601,true,true,true,"[""27°C or below"", ""28°C""]",true,true,0x0ca98e73db75ec2bfb6051529772ff430b3ae06ae0f50eba5e8c0474b8c538a4,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T16:44:05+08:00,35°C,exact,YES,0.013,1.3,400.0,5.2,16.96679,0.3064810727,7.77781,0.4584137601,true,true,true,"[""27°C or below"", ""28°C""]",true,true,0x643a45aa165f92721b971035212600b6db436fb23be4213af76fe21b45d3e198,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T15:37:50+08:00,29°C,exact,YES,0.005,0.5,7.15,0.03575,73.926697,0.0004835871,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0x2b402884eb3bd3fa319ae187fe8136cb87d63a81788ff4a19c44bab4bd116d7b,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T15:37:55+08:00,29°C,exact,YES,0.005,0.5,8.0,0.04,73.926697,0.0005410765,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0x89a97953a4a64f9428c13de987686916b2575db9fe1cd46eb6dedf02a7a2d053,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T15:49:32+08:00,29°C,exact,YES,0.005,0.5,16.41,0.08205,73.926697,0.0011098832,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0xe399806f7bcaa25e0fafa0b850e91ced8be5686a9053c62ca0cf22d9beb5b3ae,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T16:20:28+08:00,29°C,exact,YES,0.005,0.5,5.0,0.025,73.926697,0.0003381728,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0x292f76ff9c23b5911b1efa8ed0061644f59969f51e56b2ea2583c36651cc95f2,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T16:24:19+08:00,29°C,exact,YES,0.005,0.5,7.4614,0.037307,73.926697,0.0005046485,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0xcc827fa2441b5e7cf3b8c8ca7a4425a9e1b81c1abcc39b6e2e567d2e0a7a5c43,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T16:28:20+08:00,29°C,exact,YES,0.005,0.5,5.0,0.025,73.926697,0.0003381728,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0x22e05459ab70c7e6a85f7cf0b6a36873e282aee0673f2ab5c0e7bad811a515c4,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T16:28:44+08:00,29°C,exact,YES,0.005,0.5,16.75,0.08375,73.926697,0.001132879,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0x9b8772533ca3b9ae12799c0515d9e1b0f654c285640b8926e3f3269283f8daf2,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T16:34:01+08:00,29°C,exact,YES,0.005,0.5,30.0,0.15,73.926697,0.002029037,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0x450c5e9eb515ac457acb5483fb03ad2d484870e183a3493172419f3e09d2e100,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T16:35:10+08:00,29°C,exact,YES,0.005,0.5,19.65,0.09825,73.926697,0.0013290192,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0x29559bcf8a481d5bf6ce7230ca754e16999d615174e612e55445e43e65088f6e,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-29__beijing__high,2026-06-29,2026-06-29T16:37:17+08:00,29°C,exact,YES,0.005,0.5,84.57,0.42285,73.926697,0.0057198552,0.999957,0.0135263314,false,false,true,"[""27°C"", ""28°C""]",false,false,0x48a6b94c82e4c2a9fcc7132b3a632a0e61a34cd0d3b406c2ae40d60061f57216,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-04__beijing__high,2026-07-04,2026-07-04T03:18:40+08:00,31°C or below,below,YES,0.0166589477,1.66589477,171.44,2.99643,15.615026,0.1918940129,3.40137,0.2178267266,false,false,true,"[""32°C"", ""34°C""]",true,true,0x6ec3c37f07c324ca7a877dfc747f0d6bb8e7547c1839bb8ee51ce1f34d5015a0,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-04__beijing__high,2026-07-04,2026-07-04T05:07:16+08:00,32°C,exact,YES,0.02,2.0,163.6,3.272,15.615026,0.209541758,3.672816,0.2352103672,false,false,true,"[""31°C or below"", ""34°C""]",true,true,0x9d3dc47ca85b67e1f5fc01c8205409327de589b4f7731b5c5b8bbb6ece60a00d,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-04__beijing__high,2026-07-04,2026-07-04T06:29:46+08:00,32°C,exact,YES,0.02,2.0,2.0408,0.040816,15.615026,0.0026138925,3.672816,0.2352103672,false,false,true,"[""31°C or below"", ""34°C""]",true,true,0xd594c3aef80403301cc66e6c27b8b8f5a569175084904f38d83bde101923b06c,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-04__beijing__high,2026-07-04,2026-07-04T06:57:11+08:00,32°C,exact,YES,0.02,2.0,18.0,0.36,15.615026,0.0230547167,3.672816,0.2352103672,false,false,true,"[""31°C or below"", ""34°C""]",true,true,0xc6521820ed006b7631bc6815afa30e60a23c88987697e9bbb5e28462f0a84624,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-04__beijing__high,2026-07-04,2026-07-04T12:09:26+08:00,31°C or below,below,YES,0.009,0.9,42.87,0.40494,15.615026,0.0259327138,3.40137,0.2178267266,false,false,true,"[""32°C"", ""34°C""]",true,true,0xc01c1b82bea98c243b0db98b6c63a7be86521b5357b13701dbcafb51ca3c9a01,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-04__beijing__high,2026-07-04,2026-07-04T16:14:17+08:00,34°C,exact,YES,0.088,8.8,77.58,7.13835,15.615026,0.4571462129,8.54084,0.5469629061,true,true,true,"[""31°C or below"", ""32°C""]",true,true,0x81cde0665ed97025dcad49ee4adbc9615de0bda605dfff1beaa9013f3795a5d5,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-04__beijing__high,2026-07-04,2026-07-04T16:14:19+08:00,34°C,exact,YES,0.088,8.8,5.0,0.44,15.615026,0.028177987,8.54084,0.5469629061,true,true,true,"[""31°C or below"", ""32°C""]",true,true,0xcdc95d6f70c2f1a2f35b57dc2be5b98415ec083b8901106800b9009dd4664981,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-04__beijing__high,2026-07-04,2026-07-04T17:21:47+08:00,34°C,exact,YES,0.01,1.0,91.71,0.96249,15.615026,0.0616387062,8.54084,0.5469629061,true,true,true,"[""31°C or below"", ""32°C""]",true,true,0x38797b353726b56024abcdce5e0d08db922e3eadc2d379ab332986305c7d9478,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-06__beijing__high,2026-07-06,2026-07-06T06:06:29+08:00,30°C,exact,YES,0.0210000004,2.10000004,10.214476,0.214504,1.451551,0.147775724,1.451551,1.0,true,true,false,[],false,false,0xabd3608134cf5e7232abeaca8cfbd0e9e4d70a8a9aa0063a298d055813af4940,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-06__beijing__high,2026-07-06,2026-07-06T06:53:14+08:00,30°C,exact,YES,0.021,2.1,10.0,0.21,1.451551,0.1446728362,1.451551,1.0,true,true,false,[],false,false,0x592245d7668b203cbaeac6d2a8cd7b6f009e76cb4216c71119891c7be0de55b5,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-06__beijing__high,2026-07-06,2026-07-06T07:01:08+08:00,30°C,exact,YES,0.0210000117,2.10000117,1.021428,0.02145,1.451551,0.0147772968,1.451551,1.0,true,true,false,[],false,false,0xb3c87da8d9bf8a3526e8d2d9f89323a90103eaea8ce89debfd5c9f6750dbdd8a,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-06__beijing__high,2026-07-06,2026-07-06T07:02:29+08:00,30°C,exact,YES,0.0210000006,2.10000006,20.735428,0.435444,1.451551,0.299985326,1.451551,1.0,true,true,false,[],false,false,0x7e49d793e97d6451a7d150dfefaf2548c15fdf37c142a301422b4c1bd3eb80ae,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-06__beijing__high,2026-07-06,2026-07-06T07:04:08+08:00,30°C,exact,YES,0.0210000007,2.10000007,27.150142,0.570153,1.451551,0.3927888169,1.451551,1.0,true,true,false,[],false,false,0x178d7c9fa13cd33f4fc242d34e02bba7f51a4a427bd5a74f59a6fbc618488c10,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-10__beijing__high,2026-07-10,2026-07-10T14:13:20+08:00,29°C,exact,YES,0.021,2.1,30.0,0.63,79.0534,0.0079692967,3.15,0.0398464835,false,false,true,"[""27°C or below"", ""28°C""]",false,false,0x393ce654fee6e4d0a6789f591ff8ea92f696c3f3ab9f04dc92940979b65cad39,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-10__beijing__high,2026-07-10,2026-07-10T14:20:14+08:00,29°C,exact,YES,0.021,2.1,86.85,1.82385,79.0534,0.023071114,3.15,0.0398464835,false,false,true,"[""27°C or below"", ""28°C""]",false,false,0x9b4ffcf3f9151a546c7d514a502c8733ce203a6612e2f63b665cc827f97f87dd,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-10__beijing__high,2026-07-10,2026-07-10T14:20:43+08:00,29°C,exact,YES,0.021,2.1,33.15,0.69615,79.0534,0.0088060729,3.15,0.0398464835,false,false,true,"[""27°C or below"", ""28°C""]",false,false,0x88eff62528fedb9456b0dce6019b5da02b24c2ae8e5ff8644373d7f788f0c2b1,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-11__beijing__high,2026-07-11,2026-07-11T16:30:11+08:00,30°C,exact,YES,0.02,2.0,47.04,0.98689,19.73207,0.0500145195,0.98689,0.0500145195,false,false,true,"[""31°C""]",true,true,0x2f1b59aa3df0487e1d044be960cd3c64de4158c8e193c8abcece0b4f934c84aa,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-11__beijing__high,2026-07-11,2026-07-11T16:30:29+08:00,31°C,exact,YES,0.003857507,0.3857507,831.76,3.36832,19.73207,0.1707028203,18.74518,0.9499854805,true,true,true,"[""30°C""]",true,true,0xc0b2109c415f9623f1b8a93da12d27861befa2e51698340149e725a6482ec4de,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-20__beijing__high,2026-07-20,2026-07-20T01:45:01+08:00,28°C,exact,YES,0.03,3.0,350.0,10.5,45.86149,0.2289502587,10.5,0.2289502587,false,false,true,"[""29°C"", ""30°C""]",false,false,0x054cdd9a43e3ba37d1097177d1856675fbb7f4f7a63d0f85d8fd4858b2d489ca,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-23__beijing__high,2026-07-23,2026-07-23T16:42:39+08:00,29°C,exact,YES,0.0572640845,5.72640845,56.8,3.40591,22.61898,0.1505775238,15.71593,0.694811614,true,true,true,"[""30°C"", ""31°C""]",false,false,0xe7cfe52ebbf86a80295f6b29c30f63f50f7a706b53f12a84898fc658f3e15043,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-23__beijing__high,2026-07-23,2026-07-23T16:42:43+08:00,30°C,exact,YES,0.0156837651,1.56837651,194.95,3.20802,22.61898,0.1418286766,5.439,0.2404617715,false,false,true,"[""29°C"", ""31°C""]",false,false,0xbf71c3f4759f71090681bcf87ec83b4266ebe05427c8e31854dd150763907705,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-23__beijing__high,2026-07-23,2026-07-23T16:42:46+08:00,29°C,exact,YES,0.06,6.0,20.0,1.2,22.61898,0.0530527902,15.71593,0.694811614,true,true,true,"[""30°C"", ""31°C""]",false,false,0x9a0180158880234f4fa448d1ae6fbc3b560468d0d70487be295701e1c66a5575,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-23__beijing__high,2026-07-23,2026-07-23T16:42:48+08:00,29°C,exact,YES,0.06,6.0,13.0,0.78,22.61898,0.0344843136,15.71593,0.694811614,true,true,true,"[""30°C"", ""31°C""]",false,false,0x06a2300ef4ef71d3636cf59329430138daf726fa6565744c33f1738a9157221a,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-23__beijing__high,2026-07-23,2026-07-23T16:56:09+08:00,30°C,exact,YES,0.04,4.0,53.22,2.23098,22.61898,0.0986330949,5.439,0.2404617715,false,false,true,"[""29°C"", ""31°C""]",false,false,0x32330b2794b2f886baab5a7cfc7c882eec7380590662f9a9a8c3e6e871bcf8ce,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-07-23__beijing__high,2026-07-23,2026-07-23T16:56:18+08:00,31°C,exact,YES,0.0033612765,0.33612765,414.89,1.46405,22.61898,0.0647266146,1.46405,0.0647266146,false,false,true,"[""29°C"", ""30°C""]",false,false,0x9d12680c691b57eb797398c15c83e6aa8f61cd4a7dc2bcacba8bdb453441e4dc,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
