event_key,weather_date,city,weather_metric,station_status,condition_id,event_slug,slug,asset,outcome,temperature_bucket,bucket_kind,bucket_low,bucket_high,unit,timestamp_epoch,public_trade_time_utc,public_trade_time_cst,relative_phase,half_hour_bin,side,price,shares,trade_usd,trade_usd_source,transaction_hash,source_repository_trade,source_repository_activity,source_current_public_api,source_row_number,activity_match_status,previous_same_bucket_buy_price,price_change_vs_previous_buy,price_add_class,pretrade_average_cost,price_change_vs_average_cost,average_cost_add_class,outcome_previous_buy_price,outcome_price_add_class,outcome_pretrade_average_cost,outcome_average_cost_add_class,price_decimal,price_cents,price_band
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776410730,2026-04-17T07:25:30+00:00,2026-04-17T15:25:30+08:00,D0_1500_1600,15:00—15:30,BUY,0.12,8.0,0.96,activity_usdcSize,0x9fe9081ad1249acbdd1866c4a5e6b653f0332936b86f55b3c66fe612fb9acdd1,True,True,True,weather_trades_normalized.csv:6884|api_trades:10095|activity.csv:7455|api_activity:7454,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.29061611374407587,-0.17061611374407587,BELOW_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.29061611374407587,BELOW_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776410766,2026-04-17T07:26:06+00:00,2026-04-17T15:26:06+08:00,D0_1500_1600,15:00—15:30,BUY,0.12,3.21,0.3852,activity_usdcSize,0x891c4203b0124da235daa756d8c1003714c6c5feb03a2e3524ab7a5a3f1be8a1,True,True,True,weather_trades_normalized.csv:6885|api_trades:10094|activity.csv:7456|api_activity:7455,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.2785903083700441,-0.15859030837004412,BELOW_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.2785903083700441,BELOW_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776410818,2026-04-17T07:26:58+00:00,2026-04-17T15:26:58+08:00,D0_1500_1600,15:00—15:30,BUY,0.12,52.05,6.246,activity_usdcSize,0x94887962f8059fecff5103a14f8223778b2beded3f88641a597a7c3789260d2b,True,True,True,weather_trades_normalized.csv:6886|api_trades:10093|activity.csv:7457|api_activity:7456,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.2742284294404936,-0.1542284294404936,BELOW_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.2742284294404936,BELOW_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x1a212b841d0c8487c61f19a42921e8cf17496ecd01ce1816c81a26c9a61223b9,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-24c,42156238997149464554701415866645010189156008782184891643471277650262676155936,Yes,24°C,exact,24.0,24.0,C,1776410896,2026-04-17T07:28:16+00:00,2026-04-17T15:28:16+08:00,D0_1500_1600,15:00—15:30,BUY,0.03,25.08,0.7524,activity_usdcSize,0xea49a3040e5d761b3b0d953ac3c67712b3a2a69dc1b7a7cc67f416043a018176,True,True,True,weather_trades_normalized.csv:6888|api_trades:10091|activity.csv:7459|api_activity:7458,EXACT_SIZE_MATCH,,,,,,,,,,,0.03,3.0,2—5美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x1a212b841d0c8487c61f19a42921e8cf17496ecd01ce1816c81a26c9a61223b9,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-24c,42156238997149464554701415866645010189156008782184891643471277650262676155936,Yes,24°C,exact,24.0,24.0,C,1776410900,2026-04-17T07:28:20+00:00,2026-04-17T15:28:20+08:00,D0_1500_1600,15:00—15:30,BUY,0.03,7.79,0.2337,activity_usdcSize,0x2644a2daf373852a6a8280db9ebfe7d7ed6679f0e16ca02d13e59ef3be65ac2e,True,True,True,weather_trades_normalized.csv:6889|api_trades:10089|activity.csv:7460|api_activity:7459,EXACT_SIZE_MATCH,0.03,0.0,PRICE_FLAT_ADD,0.03,0.0,NEAR_AVERAGE_COST_ADD,0.03,PRICE_FLAT_ADD,0.03,NEAR_AVERAGE_COST_ADD,0.03,3.0,2—5美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x1a212b841d0c8487c61f19a42921e8cf17496ecd01ce1816c81a26c9a61223b9,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-24c,42156238997149464554701415866645010189156008782184891643471277650262676155936,Yes,24°C,exact,24.0,24.0,C,1776410900,2026-04-17T07:28:20+00:00,2026-04-17T15:28:20+08:00,D0_1500_1600,15:00—15:30,BUY,0.03,3.0,0.09,activity_usdcSize,0xcfc094e980fc5453da677c42f845994af188d5f14ec7c9c4a2be85f51b6380a6,True,True,True,weather_trades_normalized.csv:6890|api_trades:10090|activity.csv:7461|api_activity:7460,EXACT_SIZE_MATCH,0.03,0.0,PRICE_FLAT_ADD,0.030000000000000002,-3.469446951953614e-18,NEAR_AVERAGE_COST_ADD,0.03,PRICE_FLAT_ADD,0.030000000000000002,NEAR_AVERAGE_COST_ADD,0.03,3.0,2—5美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776410908,2026-04-17T07:28:28+00:00,2026-04-17T15:28:28+08:00,D0_1500_1600,15:00—15:30,BUY,0.12,3.0,0.36,activity_usdcSize,0x8557a2cbfc670ed75ea63757daf1173c7f8f41a7fac5bdc9ba105665a61db468,True,True,True,weather_trades_normalized.csv:6891|api_trades:10088|activity.csv:7462|api_activity:7461,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.22666034605356725,-0.10666034605356725,BELOW_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.22666034605356725,BELOW_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x1a212b841d0c8487c61f19a42921e8cf17496ecd01ce1816c81a26c9a61223b9,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-24c,42156238997149464554701415866645010189156008782184891643471277650262676155936,Yes,24°C,exact,24.0,24.0,C,1776410912,2026-04-17T07:28:32+00:00,2026-04-17T15:28:32+08:00,D0_1500_1600,15:00—15:30,BUY,0.03,20.0,0.6,activity_usdcSize,0x0035036d67e159c64e42bfcf76987efe965cac44d17e88180adb3f8939962815,True,True,True,weather_trades_normalized.csv:6892|api_trades:10087|activity.csv:7463|api_activity:7462,EXACT_SIZE_MATCH,0.03,0.0,PRICE_FLAT_ADD,0.030000000000000002,-3.469446951953614e-18,NEAR_AVERAGE_COST_ADD,0.03,PRICE_FLAT_ADD,0.030000000000000002,NEAR_AVERAGE_COST_ADD,0.03,3.0,2—5美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x1a212b841d0c8487c61f19a42921e8cf17496ecd01ce1816c81a26c9a61223b9,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-24c,42156238997149464554701415866645010189156008782184891643471277650262676155936,Yes,24°C,exact,24.0,24.0,C,1776410914,2026-04-17T07:28:34+00:00,2026-04-17T15:28:34+08:00,D0_1500_1600,15:00—15:30,BUY,0.03,44.13,1.3239,activity_usdcSize,0x67d6e38b074487a290f4d82fe04eb625cb8622139a3675a6cd930471675e85c9,True,True,True,weather_trades_normalized.csv:6893|api_trades:10086|activity.csv:7464|api_activity:7463,EXACT_SIZE_MATCH,0.03,0.0,PRICE_FLAT_ADD,0.03,0.0,NEAR_AVERAGE_COST_ADD,0.03,PRICE_FLAT_ADD,0.03,NEAR_AVERAGE_COST_ADD,0.03,3.0,2—5美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776411198,2026-04-17T07:33:18+00:00,2026-04-17T15:33:18+08:00,D0_1500_1600,15:30—16:00,BUY,0.1,65.56,6.556,activity_usdcSize,0xaa2bc64f5c2ab7895599a8c21f1da2c1192ec29f9d69ba5a444b7257b1e3e97a,True,True,True,weather_trades_normalized.csv:6895|api_trades:10084|activity.csv:7466|api_activity:7465,EXACT_SIZE_MATCH,0.12,-0.01999999999999999,PRICE_DOWN_ADD,0.22479739170936194,-0.12479739170936194,BELOW_AVERAGE_COST_ADD,0.12,PRICE_DOWN_ADD,0.22479739170936194,BELOW_AVERAGE_COST_ADD,0.1,10.0,10—15美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776411368,2026-04-17T07:36:08+00:00,2026-04-17T15:36:08+08:00,D0_1500_1600,15:30—16:00,BUY,0.1,8.88888,0.888888,activity_usdcSize,0xdd21bd6db564b411ce98538aa0bffd796881218112fc12ee480056850b6785f1,True,True,True,weather_trades_normalized.csv:6897|api_trades:10082|activity.csv:7468|api_activity:7467,EXACT_SIZE_MATCH,0.1,0.0,PRICE_FLAT_ADD,0.1903219281982134,-0.09032192819821339,BELOW_AVERAGE_COST_ADD,0.1,PRICE_FLAT_ADD,0.1903219281982134,BELOW_AVERAGE_COST_ADD,0.1,10.0,10—15美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776411392,2026-04-17T07:36:32+00:00,2026-04-17T15:36:32+08:00,D0_1500_1600,15:30—16:00,BUY,0.1,20.0,2.0,activity_usdcSize,0x07e98c5911daf5b8f36e1fd31f96e884fe2152525d0bffcb4e795df0a245605e,True,True,True,weather_trades_normalized.csv:6900|api_trades:10079|activity.csv:7471|api_activity:7470,EXACT_SIZE_MATCH,0.1,0.0,PRICE_FLAT_ADD,0.18706103532902632,-0.08706103532902632,BELOW_AVERAGE_COST_ADD,0.1,PRICE_FLAT_ADD,0.18706103532902632,BELOW_AVERAGE_COST_ADD,0.1,10.0,10—15美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x1a212b841d0c8487c61f19a42921e8cf17496ecd01ce1816c81a26c9a61223b9,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-24c,42156238997149464554701415866645010189156008782184891643471277650262676155936,Yes,24°C,exact,24.0,24.0,C,1776413680,2026-04-17T08:14:40+00:00,2026-04-17T16:14:40+08:00,D0_1600_1800,16:00—16:30,BUY,0.002,36.34,0.07268,activity_usdcSize,0xdd17c3c4c9bb1dcbcf91a14b302f868f5ce0db77cb21c2fba39773caa8dfbce8,True,True,True,weather_trades_normalized.csv:6915|api_trades:10073|activity.csv:7486|api_activity:7485,EXACT_SIZE_MATCH,0.03,-0.027999999999999997,PRICE_DOWN_ADD,0.03,-0.027999999999999997,BELOW_AVERAGE_COST_ADD,0.03,PRICE_DOWN_ADD,0.03,BELOW_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x1a212b841d0c8487c61f19a42921e8cf17496ecd01ce1816c81a26c9a61223b9,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-24c,42156238997149464554701415866645010189156008782184891643471277650262676155936,Yes,24°C,exact,24.0,24.0,C,1776413740,2026-04-17T08:15:40+00:00,2026-04-17T16:15:40+08:00,D0_1600_1800,16:00—16:30,BUY,0.002,463.66,0.92732,activity_usdcSize,0x41979fd6defe901a233e1d823c716870350f4d414a4cf43d1c1a880647f2b180,True,True,True,weather_trades_normalized.csv:6916|api_trades:10072|activity.csv:7487|api_activity:7486,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.022536893061463985,-0.020536893061463987,BELOW_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.022536893061463985,BELOW_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-18__beijing__high,2026-04-18,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xede3ef79b675262b8c3901973a8d2d3c20a3c932fb02a11d57e95e1133c7ac86,highest-temperature-in-beijing-on-april-18-2026,highest-temperature-in-beijing-on-april-18-2026-25corbelow,63984797225204302646729115324105971428196823120237307126112516021915355241102,Yes,25°C or below,below,,25.0,C,1776491328,2026-04-18T05:48:48+00:00,2026-04-18T13:48:48+08:00,D0_1300_1400,13:30—14:00,BUY,0.1,50.0,5.0,activity_usdcSize,0x31e7ba9d1137315e85c432be75477adfa29b02c695c280f725cbbb1c27a4d659,True,True,True,weather_trades_normalized.csv:6994|api_trades:10010|activity.csv:7568|api_activity:7567,EXACT_SIZE_MATCH,,,,,,,,,,,0.1,10.0,10—15美分
2026-04-18__beijing__high,2026-04-18,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xede3ef79b675262b8c3901973a8d2d3c20a3c932fb02a11d57e95e1133c7ac86,highest-temperature-in-beijing-on-april-18-2026,highest-temperature-in-beijing-on-april-18-2026-25corbelow,63984797225204302646729115324105971428196823120237307126112516021915355241102,Yes,25°C or below,below,,25.0,C,1776491510,2026-04-18T05:51:50+00:00,2026-04-18T13:51:50+08:00,D0_1300_1400,13:30—14:00,BUY,0.1,50.0,5.0,activity_usdcSize,0xbac223c48aa177c6a57c29caab23286075b87c517ca31ea5b53ea3ec23119c2c,True,True,True,weather_trades_normalized.csv:6998|api_trades:10006|activity.csv:7572|api_activity:7571,EXACT_SIZE_MATCH,0.1,0.0,PRICE_FLAT_ADD,0.1,0.0,NEAR_AVERAGE_COST_ADD,0.1,PRICE_FLAT_ADD,0.1,NEAR_AVERAGE_COST_ADD,0.1,10.0,10—15美分
2026-04-18__beijing__high,2026-04-18,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xede3ef79b675262b8c3901973a8d2d3c20a3c932fb02a11d57e95e1133c7ac86,highest-temperature-in-beijing-on-april-18-2026,highest-temperature-in-beijing-on-april-18-2026-25corbelow,63984797225204302646729115324105971428196823120237307126112516021915355241102,Yes,25°C or below,below,,25.0,C,1776494856,2026-04-18T06:47:36+00:00,2026-04-18T14:47:36+08:00,D0_1400_1500,14:30—15:00,BUY,0.0300000016,12.752566,0.382577,activity_usdcSize,0xca1635d09a518974c679ad2b495619b641ae292545c2398e108cd7857d48f70e,True,True,True,weather_trades_normalized.csv:7003|api_trades:10001|activity.csv:7577|api_activity:7576,EXACT_SIZE_MATCH,0.1,-0.06999999840000001,PRICE_DOWN_ADD,0.1,-0.06999999840000001,BELOW_AVERAGE_COST_ADD,0.1,PRICE_DOWN_ADD,0.1,BELOW_AVERAGE_COST_ADD,0.0300000016,3.00000016,2—5美分
2026-04-18__beijing__high,2026-04-18,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xede3ef79b675262b8c3901973a8d2d3c20a3c932fb02a11d57e95e1133c7ac86,highest-temperature-in-beijing-on-april-18-2026,highest-temperature-in-beijing-on-april-18-2026-25corbelow,63984797225204302646729115324105971428196823120237307126112516021915355241102,Yes,25°C or below,below,,25.0,C,1776494866,2026-04-18T06:47:46+00:00,2026-04-18T14:47:46+08:00,D0_1400_1500,14:30—15:00,BUY,0.03,13.14,0.3942,activity_usdcSize,0x4e9efbd9e0ab41e7a527be79387906af5b82de54926a0a5e8b2fece35d767863,True,True,True,weather_trades_normalized.csv:7004|api_trades:10000|activity.csv:7578|api_activity:7577,EXACT_SIZE_MATCH,0.0300000016,-1.6000000005456094e-09,PRICE_FLAT_ADD,0.09208284448267012,-0.062082844482670124,BELOW_AVERAGE_COST_ADD,0.0300000016,PRICE_FLAT_ADD,0.09208284448267012,BELOW_AVERAGE_COST_ADD,0.03,3.0,2—5美分
2026-04-18__beijing__high,2026-04-18,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xede3ef79b675262b8c3901973a8d2d3c20a3c932fb02a11d57e95e1133c7ac86,highest-temperature-in-beijing-on-april-18-2026,highest-temperature-in-beijing-on-april-18-2026-25corbelow,63984797225204302646729115324105971428196823120237307126112516021915355241102,Yes,25°C or below,below,,25.0,C,1776494868,2026-04-18T06:47:48+00:00,2026-04-18T14:47:48+08:00,D0_1400_1500,14:30—15:00,BUY,0.03,46.5,1.395,activity_usdcSize,0x304329045d2417db4b508675b4a0261ab76dfd42678a9a738549f325ff7b5e52,True,True,True,weather_trades_normalized.csv:7005|api_trades:9999|activity.csv:7579|api_activity:7578,EXACT_SIZE_MATCH,0.03,0.0,PRICE_FLAT_ADD,0.08560296562705695,-0.05560296562705695,BELOW_AVERAGE_COST_ADD,0.03,PRICE_FLAT_ADD,0.08560296562705695,BELOW_AVERAGE_COST_ADD,0.03,3.0,2—5美分
2026-04-18__beijing__high,2026-04-18,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xede3ef79b675262b8c3901973a8d2d3c20a3c932fb02a11d57e95e1133c7ac86,highest-temperature-in-beijing-on-april-18-2026,highest-temperature-in-beijing-on-april-18-2026-25corbelow,63984797225204302646729115324105971428196823120237307126112516021915355241102,Yes,25°C or below,below,,25.0,C,1776494870,2026-04-18T06:47:50+00:00,2026-04-18T14:47:50+08:00,D0_1400_1500,14:30—15:00,BUY,0.03,16.94,0.5082,activity_usdcSize,0x485d91f95b99f31158abba12ee4a326aef23d70fe07752aa0d3cb0fa25402538,True,True,True,weather_trades_normalized.csv:7006|api_trades:9998|activity.csv:7580|api_activity:7579,EXACT_SIZE_MATCH,0.03,0.0,PRICE_FLAT_ADD,0.07060499928981856,-0.04060499928981856,BELOW_AVERAGE_COST_ADD,0.03,PRICE_FLAT_ADD,0.07060499928981856,BELOW_AVERAGE_COST_ADD,0.03,3.0,2—5美分
2026-04-18__beijing__high,2026-04-18,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xede3ef79b675262b8c3901973a8d2d3c20a3c932fb02a11d57e95e1133c7ac86,highest-temperature-in-beijing-on-april-18-2026,highest-temperature-in-beijing-on-april-18-2026-25corbelow,63984797225204302646729115324105971428196823120237307126112516021915355241102,Yes,25°C or below,below,,25.0,C,1776494912,2026-04-18T06:48:32+00:00,2026-04-18T14:48:32+08:00,D0_1400_1500,14:30—15:00,BUY,0.03,10.37,0.3111,activity_usdcSize,0x002d8bbc0c1b343ec9146503d2e49901fa6438ca85d9a586d951af6b4fd9ffb3,True,True,True,weather_trades_normalized.csv:7007|api_trades:9997|activity.csv:7581|api_activity:7580,EXACT_SIZE_MATCH,0.03,0.0,PRICE_FLAT_ADD,0.0669719809322185,-0.0369719809322185,BELOW_AVERAGE_COST_ADD,0.03,PRICE_FLAT_ADD,0.0669719809322185,BELOW_AVERAGE_COST_ADD,0.03,3.0,2—5美分
2026-04-19__beijing__high,2026-04-19,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x0426bd5b183684037cb734a166266427026e2d92485a9d4042a24121cdb5ce2d,highest-temperature-in-beijing-on-april-19-2026,highest-temperature-in-beijing-on-april-19-2026-24c,84618465590683122700449603270358188561202438500052331666981963108677058834611,Yes,24°C,exact,24.0,24.0,C,1776578392,2026-04-19T05:59:52+00:00,2026-04-19T13:59:52+08:00,D0_1300_1400,13:30—14:00,BUY,0.005,78.28048,0.43465,activity_usdcSize,0x0fadbf93282de36721da431e3ab9720b08225bed3e6ba92576ad5b5fdb3788e8,True,True,True,weather_trades_normalized.csv:7269|api_trades:9780|activity.csv:7850|api_activity:7849,NEAREST_SIZE_MATCH,,,,,,,,,,,0.005,0.5,0—1美分
2026-04-20__beijing__high,2026-04-20,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x5705631ef395af41f5c9af55f41545c359ccc6ea6d4efd559e452b8aaaa8a348,highest-temperature-in-beijing-on-april-20-2026,highest-temperature-in-beijing-on-april-20-2026-25c,34766905986732250775997663386127745415746373063658738522815120483776193653136,Yes,25°C,exact,25.0,25.0,C,1776665290,2026-04-20T06:08:10+00:00,2026-04-20T14:08:10+08:00,D0_1400_1500,14:00—14:30,BUY,0.049,30.4499,1.64885,activity_usdcSize,0xda18135edbf3cbfd67611f56425220d475c5b749655d8f76a73f908792281186,True,True,True,weather_trades_normalized.csv:7459|api_trades:9618|activity.csv:8041|api_activity:8040,NEAREST_SIZE_MATCH,,,,,,,,,,,0.049,4.9,2—5美分
2026-04-20__beijing__high,2026-04-20,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x5705631ef395af41f5c9af55f41545c359ccc6ea6d4efd559e452b8aaaa8a348,highest-temperature-in-beijing-on-april-20-2026,highest-temperature-in-beijing-on-april-20-2026-25c,34766905986732250775997663386127745415746373063658738522815120483776193653136,Yes,25°C,exact,25.0,25.0,C,1776665292,2026-04-20T06:08:12+00:00,2026-04-20T14:08:12+08:00,D0_1400_1500,14:00—14:30,BUY,0.049,52.4,2.5676,activity_usdcSize,0x6d96730e106c7f56619f13307793905486585b8ab5232e4c179f69a932ab12a4,True,True,True,weather_trades_normalized.csv:7460|api_trades:9617|activity.csv:8042|api_activity:8041,EXACT_SIZE_MATCH,0.049,0.0,PRICE_FLAT_ADD,0.054149603118565245,-0.0051496031185652436,NEAR_AVERAGE_COST_ADD,0.049,PRICE_FLAT_ADD,0.054149603118565245,NEAR_AVERAGE_COST_ADD,0.049,4.9,2—5美分
2026-04-20__beijing__high,2026-04-20,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x5705631ef395af41f5c9af55f41545c359ccc6ea6d4efd559e452b8aaaa8a348,highest-temperature-in-beijing-on-april-20-2026,highest-temperature-in-beijing-on-april-20-2026-25c,34766905986732250775997663386127745415746373063658738522815120483776193653136,Yes,25°C,exact,25.0,25.0,C,1776665302,2026-04-20T06:08:22+00:00,2026-04-20T14:08:22+08:00,D0_1400_1500,14:00—14:30,BUY,0.049,46.95,2.30055,activity_usdcSize,0xb9d0786bd2a4b52143d14a5eb8ae090675b0e91ff91d132272e4b7d838dbbc82,True,True,True,weather_trades_normalized.csv:7461|api_trades:9616|activity.csv:8043|api_activity:8042,EXACT_SIZE_MATCH,0.049,0.0,PRICE_FLAT_ADD,0.05089263837373371,-0.0018926383737337057,NEAR_AVERAGE_COST_ADD,0.049,PRICE_FLAT_ADD,0.05089263837373371,NEAR_AVERAGE_COST_ADD,0.049,4.9,2—5美分
2026-04-20__beijing__high,2026-04-20,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x5f96c081a7f7a6351028eaed06c17b2c0ffcfe5c292bf741ce26c4e90f363870,highest-temperature-in-beijing-on-april-20-2026,highest-temperature-in-beijing-on-april-20-2026-26c,79270413354699908459082809248820915209211854253413428648539451034554953111700,Yes,26°C,exact,26.0,26.0,C,1776665380,2026-04-20T06:09:40+00:00,2026-04-20T14:09:40+08:00,D0_1400_1500,14:00—14:30,BUY,0.005,5.0,0.025,activity_usdcSize,0xa0f100b348c6d5b82262424bc9ee9a3ed630cd421469714b0ec422c092ea177e,True,True,True,weather_trades_normalized.csv:7462|api_trades:9615|activity.csv:8044|api_activity:8043,EXACT_SIZE_MATCH,,,,,,,,,,,0.005,0.5,0—1美分
2026-04-20__beijing__high,2026-04-20,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x5f96c081a7f7a6351028eaed06c17b2c0ffcfe5c292bf741ce26c4e90f363870,highest-temperature-in-beijing-on-april-20-2026,highest-temperature-in-beijing-on-april-20-2026-26c,79270413354699908459082809248820915209211854253413428648539451034554953111700,Yes,26°C,exact,26.0,26.0,C,1776665380,2026-04-20T06:09:40+00:00,2026-04-20T14:09:40+08:00,D0_1400_1500,14:00—14:30,BUY,0.005,5.0,0.025,activity_usdcSize,0xae4feddc09719a0549967dacc14a8de2fafb9ca100693ecd90812f1fa73afab5,True,True,True,weather_trades_normalized.csv:7463|api_trades:9613|activity.csv:8045|api_activity:8044,EXACT_SIZE_MATCH,0.005,0.0,PRICE_FLAT_ADD,0.005,0.0,NEAR_AVERAGE_COST_ADD,0.005,PRICE_FLAT_ADD,0.005,NEAR_AVERAGE_COST_ADD,0.005,0.5,0—1美分
2026-04-20__beijing__high,2026-04-20,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x5f96c081a7f7a6351028eaed06c17b2c0ffcfe5c292bf741ce26c4e90f363870,highest-temperature-in-beijing-on-april-20-2026,highest-temperature-in-beijing-on-april-20-2026-26c,79270413354699908459082809248820915209211854253413428648539451034554953111700,Yes,26°C,exact,26.0,26.0,C,1776665380,2026-04-20T06:09:40+00:00,2026-04-20T14:09:40+08:00,D0_1400_1500,14:00—14:30,BUY,0.005,5.0,0.025,activity_usdcSize,0xc35c8cf21c80ee1781dd82ed001a808d10796fa4402b2e0cfba18ba120eee3a0,True,True,True,weather_trades_normalized.csv:7464|api_trades:9610|activity.csv:8046|api_activity:8045,EXACT_SIZE_MATCH,0.005,0.0,PRICE_FLAT_ADD,0.005,0.0,NEAR_AVERAGE_COST_ADD,0.005,PRICE_FLAT_ADD,0.005,NEAR_AVERAGE_COST_ADD,0.005,0.5,0—1美分
